ch4_m3d,ccdf_P_X_gt_x
47.355000000000004,0.9191690662278897
47.432,0.9187577128753599
47.74,0.9183463595228301
47.74,0.9179350061703003
47.83624999999999,0.9175236528177705
47.971,0.9171122994652406
48.279,0.9167009461127108
48.43300000000001,0.916289592760181
48.51,0.9158782394076512
48.51,0.9154668860551214
48.510000000000005,0.9150555327025915
48.606249999999996,0.9146441793500617
48.664,0.9142328259975319
48.895,0.913821472645002
48.972,0.9134101192924722
49.376250000000006,0.9129987659399424
50.53125,0.9125874125874126
50.53125,0.9121760592348828
50.53125,0.9117647058823529
50.53125,0.9113533525298231
50.53125,0.9109419991772933
50.868125,0.9105306458247635
50.868125,0.9101192924722337
51.205,0.9097079391197038
51.205,0.909296585767174
51.743999999999986,0.9088852324146441
52.36000000000001,0.9084738790621143
52.36000000000001,0.9080625257095846
52.36000000000001,0.9076511723570547
52.5525,0.9072398190045249
52.668000000000006,0.906828465651995
52.821999999999996,0.9064171122994652
53.36099999999999,0.9060057589469355
53.56312500000001,0.9055944055944056
53.56312500000001,0.9051830522418758
53.9,0.9047716988893459
53.9,0.9043603455368161
54.16949999999999,0.9039489921842863
54.67,0.9035376388317564
54.8625,0.9031262854792267
55.2475,0.9027149321266968
55.44,0.902303578774167
55.44,0.9018922254216372
55.90200000000001,0.9014808720691073
55.90200000000001,0.9010695187165776
56.21,0.9006581653640477
56.325500000000005,0.9002468120115179
56.595,0.8998354586589881
56.595,0.8994241053064582
56.595,0.8990127519539284
56.595,0.8986013986013986
56.595,0.8981900452488688
56.91840000000001,0.897778691896339
56.98,0.8973673385438091
57.057,0.8969559851912793
57.519000000000005,0.8965446318387494
57.596,0.8961332784862197
57.74999999999999,0.8957219251336899
57.74999999999999,0.89531057178116
57.74999999999999,0.8948992184286302
57.74999999999999,0.8944878650761003
57.9425,0.8940765117235705
57.9425,0.8936651583710408
58.135000000000005,0.8932538050185109
58.212,0.8928424516659811
58.3275,0.8924310983134512
58.52,0.8920197449609214
58.52,0.8916083916083917
58.52,0.8911970382558618
58.61625,0.890785684903332
59.29,0.8903743315508021
59.29,0.8899629781982723
59.29,0.8895516248457425
60.06,0.8891402714932126
60.06,0.8887289181406829
60.637499999999996,0.888317564788153
60.637499999999996,0.8879062114356232
61.11875,0.8874948580830934
61.214999999999996,0.8870835047305635
61.31125,0.8866721513780338
61.599999999999994,0.886260798025504
61.599999999999994,0.8858494446729741
61.98500000000001,0.8854380913204443
62.081250000000004,0.8850267379679144
62.2545,0.8846153846153846
62.65875,0.8842040312628547
62.909,0.883792677910325
62.995625,0.8833813245577952
63.3325,0.8829699712052653
63.36618749999999,0.8825586178527355
63.525000000000006,0.8821472645002056
63.87149999999999,0.8817359111476759
64.00625000000001,0.8813245577951461
64.00625000000001,0.8809132044426162
64.218,0.8805018510900864
64.68,0.8800904977375565
64.68,0.8796791443850267
64.68,0.8792677910324969
64.73775,0.8788564376799671
64.96875,0.8784450843274373
65.08425,0.8780337309749074
65.45,0.8776223776223776
65.45,0.8772110242698478
65.72527500000001,0.876799670917318
65.75380349999999,0.8763883175647882
66.171875,0.8759769642122583
66.93225,0.8755656108597285
66.99,0.8751542575071987
67.442375,0.8747429041546688
68.04875,0.874331550802139
68.68784999999998,0.8739201974496092
68.7225,0.8735088440970794
68.7225,0.8730974907445496
68.761,0.8726861373920197
68.761,0.8722747840394899
69.12675,0.8718634306869602
69.30000000000001,0.8714520773344303
69.30000000000001,0.8710407239819005
69.39625,0.8706293706293706
69.53099999999999,0.8702180172768408
70.07000000000001,0.8698066639243109
70.224,0.8693953105717811
70.224,0.8689839572192514
70.224,0.8685726038667215
70.74375,0.8681612505141917
70.74375,0.8677498971616618
70.9555,0.8673385438091321
70.9555,0.8669271904566023
71.22500000000001,0.8665158371040724
71.22500000000001,0.8661044837515426
72.1875,0.8656931303990127
72.38,0.8652817770464829
72.42812500000001,0.8648704236939531
72.765,0.8644590703414232
72.765,0.8640477169888935
72.765,0.8636363636363636
72.96712500000001,0.8632250102838338
73.15,0.862813656931304
73.15,0.8624023035787742
73.15,0.8619909502262444
73.16924999999999,0.8615795968737145
73.43875,0.8611682435211847
73.775625,0.8607568901686549
73.8815,0.860345536816125
73.92,0.8599341834635952
73.92,0.8595228301110653
73.92,0.8591114767585356
73.92,0.8587001234060058
73.92,0.8582887700534759
73.92,0.8578774167009461
74.22799999999998,0.8574660633484164
74.22799999999998,0.8570547099958865
74.30499999999999,0.8566433566433567
74.30499999999999,0.8562320032908268
74.69,0.855820649938297
74.78625,0.8554092965857671
74.9546875,0.8549979432332373
75.075,0.8545865898807075
75.123125,0.8541752365281777
75.3445,0.8537638831756479
75.3445,0.853352529823118
75.46000000000001,0.8529411764705882
75.46000000000001,0.8525298231180585
75.78340000000001,0.8521184697655286
76.13374999999999,0.8517071164129988
76.13374999999999,0.851295763060469
76.14915000000002,0.8508844097079391
76.8075,0.8504730563554093
76.8075,0.8500617030028794
76.8075,0.8496503496503497
77.0,0.8492389962978198
77.0,0.84882764294529
77.0,0.8484162895927602
77.17325,0.8480049362402303
77.48125,0.8475935828877006
77.48125,0.8471822295351707
77.77,0.8467708761826409
77.77,0.8463595228301111
77.77,0.8459481694775812
77.77,0.8455368161250514
78.155,0.8451254627725215
78.155,0.8447141094199918
78.155,0.844302756067462
79.5025,0.8438914027149321
79.58720000000001,0.8434800493624023
80.08,0.8430686960098724
80.44574999999999,0.8426573426573427
80.465,0.8422459893048129
80.85000000000001,0.841834635952283
80.85000000000001,0.8414232825997532
80.85000000000001,0.8410119292472233
81.62,0.8406005758946935
81.774,0.8401892225421637
81.860625,0.8397778691896339
82.005,0.8393665158371041
83.16,0.8389551624845742
83.16,0.8385438091320444
83.545,0.8381324557795146
84.1225,0.8377211024269848
84.21875,0.837309749074455
84.21875,0.8368983957219251
84.2688,0.8364870423693953
84.7,0.8360756890168655
84.7,0.8356643356643356
84.8925,0.8352529823118058
84.8925,0.834841628959276
86.24000000000001,0.8344302756067462
86.24000000000001,0.8340189222542164
86.24000000000001,0.8336075689016865
86.91375,0.8331962155491568
87.01,0.832784862196627
87.395,0.8323735088440971
87.45275,0.8319621554915673
87.58749999999999,0.8315508021390374
87.58749999999999,0.8311394487865076
87.72225,0.8307280954339777
87.78,0.8303167420814479
87.78,0.8299053887289182
87.78,0.8294940353763883
87.78,0.8290826820238585
87.78,0.8286713286713286
87.92437499999998,0.8282599753187989
88.242,0.8278486219662691
88.26124999999999,0.8274372686137392
88.5115,0.8270259152612094
88.55000000000001,0.8266145619086795
